=== 고용보험 전체 재수집 리포트 (2026-05-14 23:02) ===


[EC 재수집] 수정:1608건, 동일:6건, 오류:1건
[EC 재수집] 전체 인원 합계: 2,935,260 → 1,680,811 (-1,254,449명)

[5% 이상 변화 기업 목록] (1605건):
  강원에너지(114190): 325 → 164 (-161명, 49.5%)
  대정화금(120240): 321 → 160 (-161명, 50.2%)
  덕성(004830): 319 → 159 (-160명, 50.2%)
  좋은사람들(033340): 321 → 161 (-160명, 49.8%)
  대호에이엘(069460): 320 → 160 (-160명, 50.0%)
  랩지노믹스(084650): 321 → 161 (-160명, 49.8%)
  인디에프(014990): 316 → 157 (-159명, 50.3%)
  위지트(036090): 318 → 159 (-159명, 50.0%)
  페이퍼코리아(001020): 290 → 132 (-158명, 54.5%)
  보성파워텍(006910): 316 → 158 (-158명, 50.0%)
  디모아(016670): 320 → 162 (-158명, 49.4%)
  폴라리스AI(039980): 407 → 249 (-158명, 38.8%)
  폴라리스AI파마(041910): 317 → 159 (-158명, 49.8%)
  화일약품(061250): 186 → 28 (-158명, 84.9%)
  스맥(099440): 318 → 160 (-158명, 49.7%)
  한국자산신탁(123890): 317 → 159 (-158명, 49.8%)
  동성제약(002210): 317 → 160 (-157명, 49.5%)
  KG모빌리언스(046440): 313 → 156 (-157명, 50.2%)
  대림바스(005750): 307 → 151 (-156명, 50.8%)
  서울제약(018680): 312 → 156 (-156명, 50.0%)
  동아엘텍(088130): 312 → 156 (-156명, 50.0%)
  알에프세미(096610): 234 → 78 (-156명, 66.7%)
  백산(035150): 309 → 154 (-155명, 50.2%)
  아이크래프트(052460): 312 → 157 (-155명, 49.7%)
  한국정보인증(053300): 310 → 155 (-155명, 50.0%)
  에프앤가이드(064850): 310 → 155 (-155명, 50.0%)
  DS단석(017860): 316 → 162 (-154명, 48.7%)
  우리기술(032820): 308 → 154 (-154명, 50.0%)
  형지엘리트(093240): 317 → 163 (-154명, 48.6%)
  대원전선(006340): 301 → 148 (-153명, 50.8%)
  원일특강(012620): 299 → 146 (-153명, 51.2%)
  지누스(013890): 249 → 96 (-153명, 61.4%)
  전방(000950): 304 → 152 (-152명, 50.0%)
  웨이브일렉트로닉스(095270): 353 → 201 (-152명, 43.1%)
  코맥스(036690): 298 → 147 (-151명, 50.7%)
  이엘피(063760): 302 → 151 (-151명, 50.0%)
  인지소프트(100030): 300 → 149 (-151명, 50.3%)
  머큐리(100590): 302 → 151 (-151명, 50.0%)
  포스뱅크(105760): 308 → 157 (-151명, 49.0%)
  녹십자홀딩스(005250): 302 → 152 (-150명, 49.7%)
  캐스텍코리아(071850): 246 → 96 (-150명, 61.0%)
  고려제강(002240): 308 → 159 (-149명, 48.4%)
  갤럭시아머니트리(094480): 298 → 149 (-149명, 50.0%)
  우림피티에스(101170): 311 → 162 (-149명, 47.9%)
  삼양홀딩스(000070): 295 → 147 (-148명, 50.2%)
  파인디지털(038950): 302 → 154 (-148명, 49.0%)
  뉴프렉스(085670): 244 → 96 (-148명, 60.7%)
  오디텍(080520): 296 → 149 (-147명, 49.7%)
  한일단조공업(024740): 295 → 150 (-145명, 49.2%)
  상보(027580): 290 → 145 (-145명, 50.0%)
  YG PLUS(037270): 285 → 140 (-145명, 50.9%)
  인콘(083640): 222 → 77 (-145명, 65.3%)
  화인베스틸(133820): 289 → 144 (-145명, 50.2%)
  유니슨(018000): 282 → 138 (-144명, 51.1%)
  아비코전자(036010): 289 → 145 (-144명, 49.8%)
  KNN(058400): 291 → 147 (-144명, 49.5%)
  와이어블(065530): 316 → 172 (-144명, 45.6%)
  KB금융지주(105560): 288 → 144 (-144명, 50.0%)
  신흥(004080): 287 → 144 (-143명, 49.8%)
  삼성공조(006660): 297 → 154 (-143명, 48.1%)
  이지홀딩스(035810): 285 → 142 (-143명, 50.2%)
  로보티즈(108490): 278 → 135 (-143명, 51.4%)
  동구바이오제약(006620): 279 → 137 (-142명, 50.9%)
  삼익제약(014950): 283 → 141 (-142명, 50.2%)
  이니텍(053350): 322 → 180 (-142명, 44.1%)
  국일제지(078130): 279 → 137 (-142명, 50.9%)
  푸른저축은행(007330): 280 → 139 (-141명, 50.4%)
  나노엔텍(039860): 283 → 142 (-141명, 49.8%)
  비트플래닛(049470): 285 → 144 (-141명, 49.5%)
  한국유니온제약(080720): 283 → 142 (-141명, 49.8%)
  티케이지애강(022220): 299 → 159 (-140명, 46.8%)
  동국알앤에스(075970): 278 → 138 (-140명, 50.4%)
  푸른기술(094940): 283 → 143 (-140명, 49.5%)
  사조오양(006090): 229 → 90 (-139명, 60.7%)
  유진로봇(056080): 307 → 168 (-139명, 45.3%)
  대동금속(020400): 267 → 129 (-138명, 51.7%)
  콘텐트리중앙(036420): 276 → 138 (-138명, 50.0%)
  에스폴리텍(050760): 275 → 137 (-138명, 50.2%)
  서암기계공업(100660): 276 → 138 (-138명, 50.0%)
  보해양조(000890): 163 → 26 (-137명, 84.0%)
  신일전자(002700): 272 → 135 (-137명, 50.4%)
  국영지앤엠(006050): 177 → 40 (-137명, 77.4%)
  아남전자(008700): 267 → 130 (-137명, 51.3%)
  파워넷(037030): 277 → 140 (-137명, 49.5%)
  제주반도체(080220): 274 → 137 (-137명, 50.0%)
  JW홀딩스(096760): 274 → 137 (-137명, 50.0%)
  성신양회(004980): 265 → 129 (-136명, 51.3%)
  동양에스텍(060380): 176 → 40 (-136명, 77.3%)
  SDN(099220): 209 → 73 (-136명, 65.1%)
  보락(002760): 269 → 134 (-135명, 50.2%)
  아가방앤컴퍼니(013990): 270 → 135 (-135명, 50.0%)
  캠시스(050110): 266 → 131 (-135명, 50.8%)
  수산아이앤티(050960): 375 → 240 (-135명, 36.0%)
  MDS테크(086960): 273 → 138 (-135명, 49.5%)
  에스와이(109610): 235 → 100 (-135명, 57.4%)
  대성미생물연구소(036480): 269 → 135 (-134명, 49.8%)
  성우테크론(045300): 270 → 136 (-134명, 49.6%)
  에코볼트(097780): 264 → 130 (-134명, 50.8%)
  뉴온(123840): 273 → 139 (-134명, 49.1%)
  포니링크(064800): 264 → 131 (-133명, 50.4%)
  영우디에스피(143540): 268 → 135 (-133명, 49.6%)
  SH에너지화학(002360): 263 → 131 (-132명, 50.2%)
  두올(016740): 258 → 126 (-132명, 51.2%)
  대호특수강(021040): 248 → 116 (-132명, 53.2%)
  파라다이스(034230): 266 → 134 (-132명, 49.6%)
  오공(045060): 270 → 138 (-132명, 48.9%)
  대창솔루션(096350): 261 → 130 (-131명, 50.2%)
  GH신소재(130500): 266 → 135 (-131명, 49.2%)
  한국주철관공업(000970): 262 → 132 (-130명, 49.6%)
  컴투스홀딩스(063080): 264 → 134 (-130명, 49.2%)
  비아트론(141000): 262 → 132 (-130명, 49.6%)
  원익큐브(014190): 259 → 130 (-129명, 49.8%)
  피에스케이홀딩스(031980): 261 → 132 (-129명, 49.4%)
  체시스(033250): 256 → 127 (-129명, 50.4%)
  오성첨단소재(052420): 258 → 129 (-129명, 50.0%)
  하나금융지주(086790): 259 → 130 (-129명, 49.8%)
  스타플렉스(115570): 249 → 120 (-129명, 51.8%)
  대봉엘에스(078140): 262 → 134 (-128명, 48.9%)
  하이텍팜(106190): 256 → 128 (-128명, 50.0%)
  지엔씨에너지(119850): 304 → 176 (-128명, 42.1%)
  한일철강(002220): 252 → 125 (-127명, 50.4%)
  쎌바이오텍(049960): 238 → 112 (-126명, 52.9%)
  앤씨앤(092600): 271 → 145 (-126명, 46.5%)
  티케이케미칼(104480): 221 → 95 (-126명, 57.0%)
  동인기연(111380): 242 → 116 (-126명, 52.1%)
  남화산업(111710): 306 → 180 (-126명, 41.2%)
  아나패스(123860): 252 → 126 (-126명, 50.0%)
  대구백화점(006370): 250 → 125 (-125명, 50.0%)
  황금에스티(032560): 249 → 124 (-125명, 50.2%)
  에코바이오홀딩스(038870): 253 → 128 (-125명, 49.4%)
  서울반도체(046890): 251 → 126 (-125명, 49.8%)
  세나테크놀로지(061090): 251 → 126 (-125명, 49.8%)
  케이프(064820): 245 → 120 (-125명, 51.0%)
  휴온스글로벌(084110): 246 → 121 (-125명, 50.8%)
  포메탈(119500): 255 → 130 (-125명, 49.0%)
  오리엔트바이오(002630): 169 → 45 (-124명, 73.4%)
  자연과환경(043910): 256 → 132 (-124명, 48.4%)
  삼진엘앤디(054090): 257 → 133 (-124명, 48.2%)
  에스에너지(095910): 167 → 43 (-124명, 74.3%)
  원일티엔아이(136150): 248 → 124 (-124명, 50.0%)
  비츠로시스(054220): 249 → 126 (-123명, 49.4%)
  화인써키트(127980): 247 → 124 (-123명, 49.8%)
  삼화전자공업(011230): 249 → 127 (-122명, 49.0%)
  에스에이엠티(031330): 244 → 122 (-122명, 50.0%)
  화성밸브(039610): 239 → 117 (-122명, 51.0%)
  엔피케이(048830): 247 → 125 (-122명, 49.4%)
  빅솔론(093190): 239 → 117 (-122명, 51.0%)
  에스앤더블류(103230): 230 → 108 (-122명, 53.0%)
  씨유메디칼시스템(115480): 286 → 164 (-122명, 42.7%)
  녹십자엠에스(142280): 251 → 129 (-122명, 48.6%)
  빛샘전자(072950): 257 → 136 (-121명, 47.1%)
  진도(088790): 242 → 121 (-121명, 50.0%)
  엣지파운드리(105550): 242 → 121 (-121명, 50.0%)
  BNK금융지주(138930): 264 → 143 (-121명, 45.8%)
  한국쉘석유(002960): 239 → 119 (-120명, 50.2%)
  시지메드텍(056090): 241 → 121 (-120명, 49.8%)
  씨싸이트(109670): 240 → 120 (-120명, 50.0%)
  티로보틱스(117730): 241 → 121 (-120명, 49.8%)
  한일화학공업(007770): 236 → 117 (-119명, 50.4%)
  동신건설(025950): 291 → 172 (-119명, 40.9%)
  동일기연(032960): 230 → 111 (-119명, 51.7%)
  토탈소프트뱅크(045340): 238 → 119 (-119명, 50.0%)
  파인디앤씨(049120): 238 → 119 (-119명, 50.0%)
  이브이첨단소재(131400): 239 → 120 (-119명, 49.8%)
  마니커(027740): 203 → 85 (-118명, 58.1%)
  성창오토텍(080470): 241 → 123 (-118명, 49.0%)
  동국S&C(100130): 253 → 135 (-118명, 46.6%)
  콜마홀딩스(024720): 234 → 117 (-117명, 50.0%)
  삼천리자전거(024950): 228 → 111 (-117명, 51.3%)
  대한과학(131220): 236 → 119 (-117명, 49.6%)
  유니트론텍(142210): 234 → 117 (-117명, 50.0%)
  KBI동양철관(008970): 229 → 113 (-116명, 50.7%)
  삼미금속(012210): 232 → 116 (-116명, 50.0%)
  대영포장(014160): 233 → 117 (-116명, 49.8%)
  티비씨(033830): 233 → 117 (-116명, 49.8%)
  인탑스(049070): 203 → 87 (-116명, 57.1%)
  DGI(099520): 232 → 116 (-116명, 50.0%)
  제이에스링크(127120): 233 → 117 (-116명, 49.8%)
  풍산홀딩스(005810): 233 → 118 (-115명, 49.4%)
  삼지전자(037460): 238 → 123 (-115명, 48.3%)
  픽셀플러스(087600): 232 → 117 (-115명, 49.6%)
  브레인즈컴퍼니(099390): 230 → 115 (-115명, 50.0%)
  상지건설(042940): 228 → 114 (-114명, 50.0%)
  대원강업(000430): 214 → 101 (-113명, 52.8%)
  DI동일(001530): 222 → 109 (-113명, 50.9%)
  조광피혁(004700): 214 → 101 (-113명, 52.8%)
  신대양제지(016590): 226 → 113 (-113명, 50.0%)
  엠젠솔루션(032790): 216 → 103 (-113명, 52.3%)
  DRB동일(004840): 223 → 111 (-112명, 50.2%)
  극동유화(014530): 224 → 112 (-112명, 50.0%)
  오리엔탈정공(014940): 224 → 112 (-112명, 50.0%)
  시그네틱스(033170): 225 → 113 (-112명, 49.8%)
  한국화장품제조(003350): 225 → 114 (-111명, 49.3%)
  서원(021050): 214 → 103 (-111명, 51.9%)
  KX하이텍(052900): 221 → 110 (-111명, 50.2%)
  테크엘(064520): 225 → 114 (-111명, 49.3%)
  씨엔플러스(115530): 244 → 133 (-111명, 45.5%)
  에스디시스템(121890): 225 → 114 (-111명, 49.3%)
  금비(008870): 214 → 105 (-109명, 50.9%)
  뉴보텍(060260): 225 → 116 (-109명, 48.4%)
  오리엔트정공(065500): 217 → 108 (-109명, 50.2%)
  조선선재(120030): 202 → 93 (-109명, 54.0%)
  블루산업개발(006740): 218 → 110 (-108명, 49.5%)
  KBI메탈(024840): 215 → 107 (-108명, 50.2%)
  비트컴퓨터(032850): 323 → 215 (-108명, 33.4%)
  서린바이오사이언스(038070): 164 → 56 (-108명, 65.9%)
  누리플렉스(040160): 216 → 108 (-108명, 50.0%)
  세이브존I&C(067830): 217 → 109 (-108명, 49.8%)
  파인테크닉스(106240): 220 → 112 (-108명, 49.1%)
  KCTC(009070): 245 → 138 (-107명, 43.7%)
  삼보산업(009620): 214 → 107 (-107명, 50.0%)
  이글벳(044960): 212 → 105 (-107명, 50.5%)
  대창스틸(140520): 212 → 105 (-107명, 50.5%)
  미래산업(025560): 213 → 107 (-106명, 49.8%)
  에이치케이(044780): 214 → 108 (-106명, 49.5%)
  유니온머티리얼(047400): 209 → 103 (-106명, 50.7%)
  APS(054620): 162 → 56 (-106명, 65.4%)
  경남스틸(039240): 209 → 104 (-105명, 50.2%)
  선도전기(007610): 207 → 103 (-104명, 50.2%)
  에스엠벡셀(010580): 211 → 107 (-104명, 49.3%)
  한국선재(025550): 207 → 103 (-104명, 50.2%)
  세중(039310): 197 → 93 (-104명, 52.8%)
  디에스케이(109740): 231 → 127 (-104명, 45.0%)
  한라캐스트(125490): 210 → 106 (-104명, 49.5%)
  SG세계물산(004060): 206 → 103 (-103명, 50.0%)
  영화금속(012280): 202 → 99 (-103명, 51.0%)
  에이엔피(015260): 206 → 103 (-103명, 50.0%)
  큐렉소(060280): 208 → 105 (-103명, 49.5%)
  3S(060310): 158 → 55 (-103명, 65.2%)
  이원컴포텍(088290): 206 → 103 (-103명, 50.0%)
  지엔코(065060): 204 → 102 (-102명, 50.0%)
  우진비앤지(018620): 163 → 62 (-101명, 62.0%)
  서울옥션(063170): 203 → 102 (-101명, 49.8%)
  메가스터디(072870): 203 → 102 (-101명, 49.8%)
  한탑(002680): 201 → 101 (-100명, 49.8%)
  한빛소프트(047080): 200 → 100 (-100명, 50.0%)
  iM금융지주(139130): 199 → 99 (-100명, 50.3%)
  동일산업(004890): 199 → 100 (-99명, 49.7%)
  유니드(014830): 191 → 92 (-99명, 51.8%)
  iMBC(052220): 198 → 99 (-99명, 50.0%)
  큐에스아이(066310): 203 → 104 (-99명, 48.8%)
  넥스턴앤롤코리아(089140): 203 → 104 (-99명, 48.8%)
  케이옥션(102370): 198 → 99 (-99명, 50.0%)
  조비(001550): 200 → 102 (-98명, 49.0%)
  대림통상(006570): 188 → 90 (-98명, 52.1%)
  케이씨피드(025880): 221 → 123 (-98명, 44.3%)
  중앙첨단소재(051980): 197 → 99 (-98명, 49.7%)
  셀피글로벌(068940): 196 → 98 (-98명, 50.0%)
  옵티시스(109080): 196 → 98 (-98명, 50.0%)
  DH오토넥스(000300): 194 → 97 (-97명, 50.0%)
  오텍(067170): 197 → 100 (-97명, 49.2%)
  우리바이오(082850): 194 → 97 (-97명, 50.0%)
  피씨디렉트(051380): 192 → 96 (-96명, 50.0%)
  한네트(052600): 192 → 96 (-96명, 50.0%)
  KEC(092220): 164 → 68 (-96명, 58.5%)
  한솔케미칼(014680): 186 → 91 (-95명, 51.1%)
  대림제지(017650): 187 → 92 (-95명, 50.8%)
  감성코퍼레이션(036620): 190 → 95 (-95명, 50.0%)
  루멘스(038060): 190 → 95 (-95명, 50.0%)
  코아시아(045970): 187 → 92 (-95명, 50.8%)
  와토스코리아(079000): 190 → 95 (-95명, 50.0%)
  일정실업(008500): 169 → 75 (-94명, 55.6%)
  원익(032940): 188 → 94 (-94명, 50.0%)
  바이오솔루션(086820): 190 → 96 (-94명, 49.5%)
  코오롱생명과학(102940): 214 → 120 (-94명, 43.9%)
  나이벡(138610): 188 → 94 (-94명, 50.0%)
  동일제강(002690): 212 → 119 (-93명, 43.9%)
  LS(006260): 185 → 92 (-93명, 50.3%)
  흥국(010240): 193 → 100 (-93명, 48.2%)
  우리로(046970): 186 → 93 (-93명, 50.0%)
  성우전자(081580): 172 → 79 (-93명, 54.1%)
  쏘닉스(088280): 189 → 96 (-93명, 49.2%)
  씨에스윈드(112610): 191 → 98 (-93명, 48.7%)
  현대지에프홀딩스(005440): 184 → 92 (-92명, 50.0%)
  크라운해태홀딩스(005740): 184 → 92 (-92명, 50.0%)
  카프로(006380): 185 → 93 (-92명, 49.7%)
  메디앙스(014100): 169 → 77 (-92명, 54.4%)
  동원수산(030720): 106 → 14 (-92명, 86.8%)
  삼일(032280): 723 → 631 (-92명, 12.7%)
  제이씨케미칼(137950): 184 → 92 (-92명, 50.0%)
  서플러스글로벌(140070): 184 → 92 (-92명, 50.0%)
  만호제강(001080): 143 → 52 (-91명, 63.6%)
  코오롱(002020): 183 → 92 (-91명, 49.7%)
  동국산업(005160): 174 → 83 (-91명, 52.3%)
  평화홀딩스(010770): 181 → 90 (-91명, 50.3%)
  코칩(126730): 186 → 95 (-91명, 48.9%)
  금호전기(001210): 188 → 98 (-90명, 47.9%)
  광진실업(026910): 180 → 90 (-90명, 50.0%)
  제이케이시냅스(060230): 180 → 90 (-90명, 50.0%)
  이루온(065440): 179 → 89 (-90명, 50.3%)
  GS(078930): 181 → 91 (-90명, 49.7%)
  에스티오(098660): 180 → 90 (-90명, 50.0%)
  성호전자(043260): 215 → 126 (-89명, 41.4%)
  한국투자금융지주(071050): 180 → 91 (-89명, 49.4%)
  한양디지텍(078350): 174 → 85 (-89명, 51.1%)
  영풍(000670): 176 → 88 (-88명, 50.0%)
  휴맥스(115160): 172 → 84 (-88명, 51.2%)
  인포바인(115310): 179 → 91 (-88명, 49.2%)
  진양폴리우레탄(010640): 183 → 96 (-87명, 47.5%)
  칩스앤미디어(094360): 174 → 87 (-87명, 50.0%)
  폴라리스우노(114630): 167 → 80 (-87명, 52.1%)
  한신기계공업(011700): 175 → 89 (-86명, 49.1%)
  아즈텍WB(032080): 172 → 86 (-86명, 50.0%)
  판타지오(032800): 172 → 86 (-86명, 50.0%)
  KZ정밀(036560): 145 → 59 (-86명, 59.3%)
  지어소프트(051160): 172 → 86 (-86명, 50.0%)
  우리손에프앤지농업회사법인(073560): 121 → 35 (-86명, 71.1%)
  미창석유공업(003650): 149 → 64 (-85명, 57.0%)
  씨아이테크(004920): 176 → 91 (-85명, 48.3%)
  디와이(013570): 147 → 62 (-85명, 57.8%)
  대창단조(015230): 169 → 84 (-85명, 50.3%)
  삼현철강(017480): 171 → 86 (-85명, 49.7%)
  솔브레인홀딩스(036830): 167 → 82 (-85명, 50.9%)
  알파AI(043100): 170 → 85 (-85명, 50.0%)
  HLB파나진(046210): 170 → 85 (-85명, 50.0%)
  셀루메드(049180): 170 → 85 (-85명, 50.0%)
  BF랩스(139050): 175 → 90 (-85명, 48.6%)
  카티스(140430): 173 → 88 (-85명, 49.1%)
  브이엠(089970): 166 → 82 (-84명, 50.6%)
  알파칩스(117670): 168 → 84 (-84명, 50.0%)
  아셈스(136410): 168 → 84 (-84명, 50.0%)
  듀오백(073190): 173 → 90 (-83명, 48.0%)
  티엔엔터테인먼트(131100): 191 → 108 (-83명, 43.5%)
  제이씨현시스템(033320): 166 → 84 (-82명, 49.4%)
  빌리언스(044480): 166 → 84 (-82명, 49.4%)
  KX(122450): 164 → 82 (-82명, 50.0%)
  삼성제약(001360): 164 → 83 (-81명, 49.4%)
  한일사료(005860): 196 → 115 (-81명, 41.3%)
  삼진(032750): 153 → 72 (-81명, 52.9%)
  휴림로봇(090710): 166 → 85 (-81명, 48.8%)
  NHN벅스(104200): 163 → 82 (-81명, 49.7%)
  동아쏘시오홀딩스(000640): 160 → 80 (-80명, 50.0%)
  아이앤씨테크놀로지(052860): 161 → 81 (-80명, 49.7%)
  대한방직(001070): 158 → 79 (-79명, 50.0%)
  유성티엔에스(024800): 449 → 370 (-79명, 17.6%)
  이엘씨(041520): 156 → 77 (-79명, 50.6%)
  플랜티넷(075130): 158 → 79 (-79명, 50.0%)
  휴림에이텍(078590): 161 → 82 (-79명, 49.1%)
  한창산업(079170): 161 → 82 (-79명, 49.1%)
  엔케이(085310): 158 → 79 (-79명, 50.0%)
  디젠스(113810): 158 → 79 (-79명, 50.0%)
  SG글로벌(001380): 156 → 78 (-78명, 50.0%)
  STX(011810): 150 → 72 (-78명, 52.0%)
  에너토크(019990): 156 → 78 (-78명, 50.0%)
  케이엠더블유(032500): 140 → 62 (-78명, 55.7%)
  제이엠아이(033050): 156 → 78 (-78명, 50.0%)
  CG인바이츠(083790): 159 → 81 (-78명, 49.1%)
  쇼박스(086980): 156 → 78 (-78명, 50.0%)
  사조동아원(008040): 154 → 77 (-77명, 50.0%)
  바른손(018700): 149 → 72 (-77명, 51.7%)
  플래스크(041590): 170 → 93 (-77명, 45.3%)
  에이루트(096690): 157 → 80 (-77명, 49.0%)
  SUN&L(002820): 141 → 65 (-76명, 53.9%)
  화천기계(010660): 152 → 76 (-76명, 50.0%)
  현대사료 주식회사(016790): 183 → 107 (-76명, 41.5%)
  쎄니트(037760): 156 → 80 (-76명, 48.7%)
  율촌(146060): 148 → 72 (-76명, 51.4%)
  일동홀딩스(000230): 150 → 75 (-75명, 50.0%)
  우성(006980): 143 → 68 (-75명, 52.4%)
  재영솔루텍(049630): 150 → 75 (-75명, 50.0%)
  옴니시스템(057540): 161 → 86 (-75명, 46.6%)
  누리플랜(069140): 149 → 74 (-75명, 50.3%)
  선진뷰티사이언스(086710): 148 → 73 (-75명, 50.7%)
  제넥신(095700): 151 → 76 (-75명, 49.7%)
  비큐AI(148780): 151 → 76 (-75명, 49.7%)
  CR홀딩스(000480): 271 → 197 (-74명, 27.3%)
  모아텍(033200): 141 → 67 (-74명, 52.5%)
  SM C&C(048550): 148 → 74 (-74명, 50.0%)
  인화정공(101930): 161 → 87 (-74명, 46.0%)
  시큐브(131090): 148 → 74 (-74명, 50.0%)
  형지I&C(011080): 146 → 73 (-73명, 50.0%)
  디지아이(043360): 146 → 73 (-73명, 50.0%)
  THE E&M(089230): 148 → 75 (-73명, 49.3%)
  일신방직(003200): 149 → 77 (-72명, 48.3%)
  하림지주(003380): 144 → 72 (-72명, 50.0%)
  시너지이노베이션(048870): 145 → 73 (-72명, 49.7%)
  엑시콘(092870): 146 → 74 (-72명, 49.3%)
  동방선기(099410): 155 → 83 (-72명, 46.5%)
  딜리(131180): 136 → 64 (-72명, 52.9%)
  온타이드(005320): 143 → 72 (-71명, 49.7%)
  KPX케미칼(025000): 137 → 66 (-71명, 51.8%)
  서호전기(065710): 150 → 79 (-71명, 47.3%)
  티플랙스(081150): 140 → 70 (-70명, 50.0%)
  유화증권(003460): 138 → 69 (-69명, 50.0%)
  진양산업(003780): 146 → 77 (-69명, 47.3%)
  인팩(023810): 143 → 74 (-69명, 48.3%)
  코메론(049430): 136 → 67 (-69명, 50.7%)
  TKG휴켐스(069260): 144 → 75 (-69명, 47.9%)
  인베니아(079950): 140 → 71 (-69명, 49.3%)
  알티캐스트(085810): 138 → 69 (-69명, 50.0%)
  세아베스틸지주(001430): 138 → 70 (-68명, 49.3%)
  SHD(001770): 136 → 68 (-68명, 50.0%)
  와이엔텍(067900): 137 → 69 (-68명, 49.6%)
  KS인더스트리(101000): 137 → 69 (-68명, 49.6%)
  새빗켐(107600): 118 → 50 (-68명, 57.6%)
  네이처셀(007390): 156 → 89 (-67명, 42.9%)
  휴맥스홀딩스(028080): 70 → 3 (-67명, 95.7%)
  아이윈(090150): 128 → 61 (-67명, 52.3%)
  그린생명과학(114450): 133 → 66 (-67명, 50.4%)
  코이즈(121850): 135 → 68 (-67명, 49.6%)
  중앙에너비스(000440): 132 → 66 (-66명, 50.0%)
  HLB이노베이션(024850): 132 → 66 (-66명, 50.0%)
  해성에어로보틱스(059270): 135 → 69 (-66명, 48.9%)
  진매트릭스(109820): 132 → 66 (-66명, 50.0%)
  피델릭스(032580): 130 → 65 (-65명, 50.0%)
  멕아이씨에스(058110): 130 → 65 (-65명, 50.0%)
  수성웹툰(084180): 130 → 65 (-65명, 50.0%)
  에스코넥(096630): 130 → 65 (-65명, 50.0%)
  OCI홀딩스(010060): 137 → 73 (-64명, 46.7%)
  알엔티엑스(123010): 131 → 67 (-64명, 48.9%)
  알톤(123750): 128 → 64 (-64명, 50.0%)
  아모레퍼시픽홀딩스(002790): 122 → 59 (-63명, 51.6%)
  성문전자(014910): 123 → 60 (-63명, 51.2%)
  프럼파스트(035200): 130 → 67 (-63명, 48.5%)
  EG(037370): 127 → 64 (-63명, 49.6%)
  한국전자인증(041460): 127 → 64 (-63명, 49.6%)
  지에스이(053050): 126 → 63 (-63명, 50.0%)
  전진바이오팜(110020): 126 → 63 (-63명, 50.0%)
  노루홀딩스(000320): 125 → 63 (-62명, 49.6%)
  제이스코홀딩스(023440): 124 → 62 (-62명, 50.0%)
  플레이위드코리아(023770): 124 → 62 (-62명, 50.0%)
  스틱인베스트먼트(026890): 125 → 63 (-62명, 49.6%)
  세아홀딩스(058650): 124 → 62 (-62명, 50.0%)
  케이웨더(068100): 124 → 62 (-62명, 50.0%)
  알엔투테크놀로지(148250): 124 → 62 (-62명, 50.0%)
  남성(004270): 105 → 44 (-61명, 58.1%)
  백금T&A(046310): 122 → 61 (-61명, 50.0%)
  미스토홀딩스(081660): 123 → 62 (-61명, 49.6%)
  신라에스지(025870): 114 → 54 (-60명, 52.6%)
  코데즈컴바인(047770): 121 → 61 (-60명, 49.6%)
  빛과전자(069540): 120 → 60 (-60명, 50.0%)
  앱코(129890): 132 → 72 (-60명, 45.5%)
  CJ(001040): 118 → 59 (-59명, 50.0%)
  제일연마공업(001560): 118 → 59 (-59명, 50.0%)
  율촌화학(008730): 115 → 56 (-59명, 51.3%)
  갤럭시아 에스엠(011420): 118 → 59 (-59명, 50.0%)
  인트론바이오테크놀로지(048530): 118 → 59 (-59명, 50.0%)
  아진엑스텍(059120): 118 → 59 (-59명, 50.0%)
  테라사이언스(073640): 119 → 60 (-59명, 49.6%)
  코스나인(082660): 118 → 59 (-59명, 50.0%)
  슈프리마에이치큐(094840): 118 → 59 (-59명, 50.0%)
  효성오앤비(097870): 94 → 35 (-59명, 62.8%)
  방림(003610): 102 → 44 (-58명, 56.9%)
  그래디언트(035080): 118 → 60 (-58명, 49.2%)
  케이피엠테크(042040): 117 → 59 (-58명, 49.6%)
  이렘(009730): 111 → 54 (-57명, 51.4%)
  오스코텍(039200): 116 → 59 (-57명, 49.1%)
  진로발효(018120): 112 → 56 (-56명, 50.0%)
  손오공(066910): 128 → 72 (-56명, 43.8%)
  한컴위드(054920): 110 → 55 (-55명, 50.0%)
  한울소재과학(091440): 110 → 55 (-55명, 50.0%)
  유니온(000910): 110 → 56 (-54명, 49.1%)
  아이즈비전(031310): 108 → 54 (-54명, 50.0%)
  케이피티유(054410): 109 → 55 (-54명, 49.5%)
  동일금속(109860): 96 → 42 (-54명, 56.2%)
  MH에탄올(023150): 106 → 53 (-53명, 50.0%)
  부국철강(026940): 112 → 59 (-53명, 47.3%)
  서울전자통신(027040): 96 → 43 (-53명, 55.2%)
  기산텔레콤(035460): 70 → 17 (-53명, 75.7%)
  KD(044180): 109 → 56 (-53명, 48.6%)
  케이에스피(073010): 105 → 52 (-53명, 50.5%)
  비덴트(121800): 119 → 66 (-53명, 44.5%)
  SK디스커버리(006120): 107 → 55 (-52명, 48.6%)
  윌비스(008600): 105 → 53 (-52명, 49.5%)
  영원무역홀딩스(009970): 104 → 52 (-52명, 50.0%)
  이상네트웍스(080010): 101 → 50 (-51명, 50.5%)
  대상홀딩스(084690): 104 → 53 (-51명, 49.0%)
  후성(093370): 100 → 49 (-51명, 51.0%)
  케이씨에스(115500): 106 → 55 (-51명, 48.1%)
  삼영무역(002810): 100 → 50 (-50명, 50.0%)
